Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,13.0049,13.6864,13.0049,13.6864,1.396498,2765575.0
2000-01-04,14.0605,14.0605,13.0985,13.2835,1.3553879999999998,2693821.0
2000-01-05,13.1059,13.1133,12.2212,12.8395,1.310084,1290223.0
2000-01-06,13.0985,13.0985,12.8025,12.8302,1.309135,1212929.0
2000-01-07,12.2212,12.3954,11.8042,11.9089,1.2151299999999998,2227892.0
2000-01-10,12.2208,12.8025,11.3224,11.3594,1.1590610000000001,1749125.0
2000-01-11,11.648,11.8293,10.451,10.5084,1.072229,1882904.0
2000-01-12,10.7837,11.1004,9.69435,10.1384,1.034476,1821825.0
2000-01-13,10.353,10.9491,10.1754,10.9491,1.1171959999999999,2235189.0
2000-01-14,11.0997,11.8249,10.8414,11.8249,1.206559,3595274.0
2000-01-17,12.2105,12.7655,12.0706,12.6064,1.2863,2710306.0
2000-01-18,12.5805,12.7655,12.2474,12.3059,1.2556379999999998,871320.0
2000-01-19,12.5065,12.7655,12.3215,12.5805,1.283657,2712739.0
2000-01-20,12.6175,12.9135,12.1364,12.3244,1.257526,3093536.0
2000-01-21,12.5805,13.3101,12.5805,13.3101,1.3581020000000001,2236405.0
2000-01-24,14.3747,14.3747,14.0679,14.1297,1.44173,9496005.0
2000-01-25,13.9199,14.7931,13.6905,14.7783,1.50791,4215927.0
2000-01-26,,,,,,
2000-01-27,14.7857,15.3926,13.6905,14.0605,1.434669,5684117.0
2000-01-28,14.2825,14.5785,13.7423,14.2085,1.449771,4943198.0
2000-01-31,14.5045,15.1706,14.4305,14.5711,1.486769,8154162.0
2000-02-01,14.7931,15.7367,14.6451,15.7367,1.605701,12630485.0
2000-02-02,16.995501,16.995501,16.295401000000002,16.5266,1.6862990000000002,16739929.0
2000-02-03,16.843,16.8874,15.9143,16.4249,1.6759220000000001,6047887.0
2000-02-04,15.7478,16.2806,15.474,15.474,1.5788959999999999,7113794.0
2000-02-07,15.7552,16.2658,15.7478,15.9994,1.632506,3079752.0
2000-02-08,16.132601,17.0058,15.8077,16.576598999999998,1.691401,6303283.0
2000-02-09,16.6506,16.872601,15.8366,15.9106,1.623445,2632066.0
2000-02-10,16.1696,16.524798999999998,15.7256,15.8743,1.6197409999999999,3559059.0
2000-02-11,16.0734,16.0937,15.1706,15.4666,1.578141,3865129.0
2000-02-14,15.5406,15.9846,15.5406,15.7256,1.6045690000000001,2888138.0
2000-02-15,15.5498,15.7626,15.1114,15.3104,1.5622040000000001,2661930.0
2000-02-16,15.2446,15.4666,15.0225,15.3556,1.566816,1149553.0
2000-02-17,15.3556,16.583599,15.3556,16.583599,1.692115,5438720.0
2000-02-18,16.872601,17.910101,16.872601,17.910101,1.8274650000000001,9836533.0
2000-02-21,18.720501000000002,19.3428,18.352698999999998,19.314698999999997,1.970784,6832318.0
2000-02-22,19.3428,20.1654,18.5044,19.5811,1.9979669999999998,5974512.0
2000-02-23,19.9659,20.0399,18.5084,19.0557,1.944357,2292889.0
2000-02-24,19.285101,20.5798,18.8559,20.5728,2.099154,6560977.0
2000-02-25,21.0168,21.090799,19.447901,19.780898999999998,2.018352,4123633.0
2000-02-28,20.521,21.3631,19.5937,21.3631,2.179793,7538914.0
2000-02-29,21.7124,22.8668,19.6544,19.6548,2.005486,7893766.0
2000-03-01,19.9807,20.3507,18.0826,18.3456,1.871902,10114901.0
2000-03-02,18.4193,19.610701000000002,17.7607,18.537701000000002,1.891502,9462898.0
2000-03-03,18.537701000000002,19.647699,17.055,17.055,1.740215,10909872.0
2000-03-06,17.627399,17.7162,15.6871,15.6871,1.60064,359987.0
2000-03-07,14.4327,14.5637,14.4327,14.4327,1.472647,1423146.0
2000-03-08,14.0975,15.5861,13.9865,14.1575,1.9984279999999999,3934586.0
2000-03-09,14.2085,14.9189,13.9865,14.6081,2.062033,2501981.0
2000-03-10,14.4305,14.8279,13.7645,14.2085,2.005627,1064376.0
2000-03-13,14.7635,15.3441,14.4527,14.6414,2.066734,2294511.0
2000-03-14,14.8523,15.8125,14.8523,15.8125,2.232042,1909210.0
2000-03-15,16.2288,17.0769,15.6527,16.4286,2.319009,3861976.0
2000-03-16,15.918,17.294399,15.918,17.294399,2.4412220000000002,2454550.0
2000-03-17,,,,,,
2000-03-20,,,,,,
2000-03-21,18.2491,18.2491,16.9426,17.8494,2.519565,1303151.0
2000-03-22,17.6719,17.6719,16.4219,16.4219,2.318063,1016945.0
2000-03-23,16.2066,16.406401000000002,15.9846,15.9846,2.256336,1438956.0
2000-03-24,15.565,16.406401000000002,15.5406,16.067801,2.26808,1821330.0
2000-03-27,16.7616,16.7616,14.8745,14.9855,2.1153060000000004,1018611.0
2000-03-28,14.7857,14.7857,13.7878,14.0087,1.977424,1419768.0
2000-03-29,14.0975,14.6303,12.8887,13.1207,1.8520759999999998,1255765.0
2000-03-30,13.4093,13.6668,12.5879,13.4537,1.899082,846636.0
2000-03-31,13.5092,14.3195,13.0119,14.2085,2.005627,1599086.0
2000-04-03,15.0965,15.0965,13.073,13.0985,1.848943,1990783.0
2000-04-04,13.0985,13.0985,12.0517,12.0517,1.70118,671597.0
2000-04-05,11.9662,12.6545,11.1337,12.6323,1.783136,767765.0
2000-04-06,12.6545,13.0052,11.6221,11.9862,1.691934,987712.0
2000-04-07,12.2105,12.9442,12.2105,12.9442,1.827162,1025098.0
2000-04-10,13.8311,13.9787,13.7201,13.9787,1.9731889999999999,858212.0
2000-04-11,13.7201,14.2085,13.0097,13.3926,1.890457,792539.0
2000-04-12,12.8765,13.8511,12.8765,13.2894,1.87589,524620.0
2000-04-13,12.8609,13.154,12.549,12.8276,1.810703,740604.0
2000-04-14,,,,,,
