Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,13.6364,13.7364,13.0909,13.7364,2.93736,2611840.0
2000-01-04,14.4454,14.6182,13.1454,13.3909,2.86348,1544648.0
2000-01-05,13.1818,13.4545,12.3273,12.6,2.694355,2402120.0
2000-01-06,12.7273,13.5091,12.5455,12.5727,2.688518,1404452.0
2000-01-07,12.0273,12.7273,11.8182,12.0,2.566052,2163958.0
2000-01-10,12.7182,12.9091,12.3636,12.7182,2.719631,1393007.0
2000-01-11,12.9091,12.9091,12.1818,12.6182,2.698248,768015.0
2000-01-12,12.7091,13.6182,12.7091,13.6182,2.912086,1255094.0
2000-01-13,14.7,14.7,14.0,14.3727,3.073425,1994069.0
2000-01-14,14.4545,14.5455,13.5,14.5455,3.110377,4197694.0
2000-01-17,15.4545,15.7,15.3636,15.7,3.357253,3326851.0
2000-01-18,16.072701000000002,16.072701000000002,15.0273,15.3636,3.285317,2112588.0
2000-01-19,15.6545,16.5909,15.6364,16.5909,3.54776,1512484.0
2000-01-20,17.8909,17.9091,17.1,17.4818,3.7382690000000003,3238697.0
2000-01-21,17.3636,18.3636,16.5455,18.3636,3.926831,2600015.0
2000-01-24,18.8909,19.827299,18.8727,19.827299,4.239825,2097810.0
2000-01-25,21.272699,21.4091,20.181801,21.4091,4.578074,2763184.0
2000-01-26,21.4091,21.4091,21.4091,21.4091,4.578074,0.0
2000-01-27,22.690901,23.1182,22.3636,23.1182,4.943543,4153485.0
2000-01-28,23.5455,24.9636,23.272699,24.9636,5.33816,3342334.0
2000-01-31,26.181801,26.9545,25.0909,26.9545,5.763889,1977938.0
2000-02-01,28.3636,29.1091,28.181801,29.1091,6.2246239999999995,3882802.0
2000-02-02,30.5455,31.427298999999998,30.0,31.427298999999998,6.720343,1777402.0
2000-02-03,31.427298999999998,31.427298999999998,31.427298999999998,31.427298999999998,6.720343,0.0
2000-02-04,28.181801,28.181801,26.6091,26.6091,5.690029,2848632.0
2000-02-07,24.4818,28.727301,24.4818,28.5455,6.104104,4274540.0
2000-02-08,28.727301,29.818199,26.8727,28.0,5.987456,3717302.0
2000-02-09,28.0,28.8545,26.5455,28.700001,6.137142,2608408.0
2000-02-10,28.9091,30.9909,28.9091,30.9909,6.627025,5964173.0
2000-02-11,31.6364,31.6364,28.5455,28.5455,6.104104,2820763.0
2000-02-14,29.818199,30.827299,29.5455,30.827299,6.592039,3540933.0
2000-02-15,31.6364,31.6364,29.818199,30.9,6.607586,1472609.0
2000-02-16,30.5455,33.272701,30.3818,32.436401000000004,6.936127000000001,2786124.0
2000-02-17,33.072701,34.181801,32.027302,32.563598999999996,6.9633270000000005,2836856.0
2000-02-18,33.0909,33.363602,31.272699,31.827299,6.805878,1459123.0
2000-02-21,32.163601,32.181801,30.727301,31.254601,6.683413000000001,1252416.0
2000-02-22,31.0909,31.0909,29.4454,30.0,6.415132,1242098.0
2000-02-23,30.318199,30.318199,28.190901,28.272699,6.045771,623716.0
2000-02-24,28.6364,29.0546,26.0182,26.5455,5.676429,1016098.0
2000-02-25,27.436398999999998,28.663601,26.5455,28.663601,6.12936,1652673.0
2000-02-28,30.163601,30.9545,28.727301,30.9545,6.61924,889471.0
2000-02-29,32.1455,33.427299,30.0091,30.5455,6.531781,2695478.0
2000-03-01,31.309099,32.9818,31.1364,32.9818,7.052753999999999,717541.0
2000-03-02,35.618198,35.618198,35.618198,35.618198,7.616516000000001,374985.0
2000-03-03,38.4636,38.4636,38.4636,38.4636,8.224969,376695.0
2000-03-06,41.5364,41.5364,40.0,41.5364,8.88205,971647.0
2000-03-07,41.5364,44.8545,38.218201,43.0364,9.202807,4609478.0
2000-03-08,43.527302,43.527302,39.599998,39.636398,8.475757000000002,1077153.0
2000-03-09,38.9091,40.727299,36.472698,36.472698,7.799239999999999,569129.0
2000-03-10,36.472698,39.272701,33.818199,38.836399,8.304687,1664680.0
2000-03-13,38.836399,38.836399,38.836399,38.836399,8.304687,0.0
2000-03-14,36.545398999999996,37.636398,34.736401,36.9091,7.892557000000001,891083.0
2000-03-15,37.263599,38.545398999999996,36.745399,38.181801,8.164709,757383.0
