Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,227.0,241.5,227.0,239.11999500000002,146.406219,1784770.0
2000-01-04,240.0,241.0,225.0,226.5,138.679321,1062180.0
2000-01-05,225.19999700000002,225.19999700000002,215.5,219.0,134.087311,1592160.0
2000-01-06,222.399994,234.0,220.600006,230.44999700000002,141.097824,1419040.0
2000-01-07,230.0,244.0,224.600006,237.669998,145.518448,2626720.0
2000-01-10,239.80000299999998,251.80000299999998,239.80000299999998,244.895004,149.942078,1078010.0
2000-01-11,245.94999700000002,250.63000499999998,237.0,245.0,150.006363,1127000.0
2000-01-12,247.0,264.59500099999997,246.100006,264.59500099999997,162.003784,1327410.0
2000-01-13,271.100006,285.76001,267.25,277.799988,170.088837,2809760.0
2000-01-14,278.5,285.0,265.600006,269.450012,164.976379,1286510.0
2000-01-17,273.399994,273.5,255.5,259.950012,159.15979,469440.0
2000-01-18,259.549988,261.950012,254.0,256.5,157.047455,697720.0
2000-01-19,256.505005,259.799988,251.100006,251.524994,154.00143400000002,662710.0
2000-01-20,253.0,254.5,251.5,253.0,154.904526,270320.0
2000-01-21,253.19999700000002,259.5,252.5,252.5,154.598419,617260.0
2000-01-24,255.5,266.0,254.809998,257.649994,157.751556,676670.0
2000-01-25,258.0,258.5,254.899994,255.0,156.129059,465600.0
2000-01-26,395.5,395.5,395.5,395.5,242.15302999999997,0.0
2000-01-27,258.5,265.5,253.600006,256.0,156.741287,742400.0
2000-01-28,256.399994,256.399994,248.100006,248.50999500000003,152.155441,812940.0
2000-01-31,248.100006,251.0,241.600006,243.850006,149.302216,658110.0
2000-02-01,243.0,243.0,229.80000299999998,230.51499900000002,141.13765,1094610.0
2000-02-02,233.49000499999997,247.0,233.49000499999997,242.80000299999998,148.659348,1099070.0
2000-02-03,242.99499500000002,246.399994,240.0,242.5,148.475662,613650.0
2000-02-04,242.5,243.5,233.5,233.600006,143.026474,392930.0
2000-02-07,237.5,241.0,231.0,231.5,141.740692,516530.0
2000-02-08,232.0,234.0,230.80000299999998,232.0,142.04681399999998,609130.0
2000-02-09,234.69999700000002,243.5,234.5,241.0,147.557251,1546590.0
2000-02-10,243.5,244.80000299999998,230.0,231.875,141.970276,1215920.0
2000-02-11,234.5,242.38499500000003,230.0,234.5,143.577576,2288250.0
2000-02-14,239.600006,241.0,230.0,231.399994,141.679459,826520.0
2000-02-15,232.0,238.0,232.0,233.5,142.965256,672780.0
2000-02-16,236.5,240.899994,230.0,231.399994,141.679459,951450.0
2000-02-17,232.0,234.794998,231.149994,232.399994,142.29170200000002,913070.0
2000-02-18,233.0,250.80000299999998,231.30000299999998,249.0,152.455429,1926230.0
2000-02-21,268.915009,268.915009,261.299988,268.915009,164.648804,1102280.0
2000-02-22,290.424988,290.424988,290.424988,290.424988,177.818771,93760.0
2000-02-23,313.65499900000003,313.65499900000003,278.0,287.0,175.72174099999998,3018260.0
2000-02-24,290.0,309.954987,290.0,309.954987,189.776398,2296050.0
2000-02-25,317.950012,324.899994,307.5,309.899994,189.742737,2055370.0
2000-02-28,315.0,319.899994,302.0,307.040009,187.991669,1235760.0
