Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,30.0,30.885,29.305,30.885,2.6442229999999998,6243965.0
2000-01-04,32.299999,32.349998,29.4,30.375,2.6005599999999998,3547675.0
2000-01-05,29.9,30.1,28.0,29.200001,2.499963,2522065.0
2000-01-06,29.5,30.34,29.200001,29.41,2.5179419999999997,1994390.0
2000-01-07,29.200001,29.48,27.93,28.5,2.440032,3132470.0
2000-01-10,30.0,30.0,28.51,28.700001,2.457154,1207075.0
2000-01-11,29.0,29.290001,27.219998999999998,28.245001000000002,2.4182,2169435.0
2000-01-12,28.299999,29.1,28.200001,28.325001,2.425049,768310.0
2000-01-13,28.49,28.895,28.0,28.200001,2.414348,828790.0
2000-01-14,28.0,29.200001,27.51,28.809998999999998,2.466573,1805475.0
2000-01-17,29.92,31.1,29.799999,30.25,2.589859,4161860.0
2000-01-18,30.299999,31.875,30.299999,30.9,2.645509,3523190.0
2000-01-19,31.120001000000002,31.200001,30.200001,30.200001,2.585578,2141730.0
2000-01-20,30.4,30.41,28.865,29.0,2.482839,1790290.0
2000-01-21,29.450001,30.6,28.799999,29.6,2.534209,4342335.0
2000-01-24,30.15,30.65,29.200001,29.405001000000002,2.517514,1252750.0
2000-01-25,29.025,30.924999,29.025,30.700001,2.628386,3340685.0
2000-01-26,30.700001,30.700001,30.700001,30.700001,2.628386,0.0
2000-01-27,30.9,33.154999,30.895,33.154999,2.8385700000000003,7230000.0
2000-01-28,33.5,33.799999,32.049999,33.0,2.8253,6525380.0
2000-01-31,32.580002,35.169998,32.110001000000004,33.299999,4.090543,4901800.0
2000-02-01,33.299999,35.439999,33.299999,34.805,4.275416000000001,3849220.0
2000-02-02,35.34,35.494999,34.110001000000004,34.700001,4.262519,3256240.0
2000-02-03,35.200001,35.240002000000004,33.75,34.5,4.23795,1274585.0
2000-02-04,34.599998,36.200001,34.0,34.5,4.23795,5013790.0
2000-02-07,35.099998,36.400002,34.599998,35.799999,4.397641,2942915.0
2000-02-08,35.110001000000004,35.880001,34.650002,35.18,4.32148,1208280.0
2000-02-09,35.470001,35.470001,32.369999,32.799999,4.0291239999999995,2398665.0
2000-02-10,32.700001,33.200001,31.309998999999998,32.395,3.979375,1411770.0
2000-02-11,32.5,34.985001000000004,31.5,34.985001000000004,4.297526,5279670.0
2000-02-14,35.59,37.200001,35.0,35.549999,4.366931,6833390.0
2000-02-15,35.0,36.0,33.5,33.525002,4.118181,3027140.0
2000-02-16,34.0,34.799999,33.599998,33.900002,4.1642470000000005,1093710.0
2000-02-17,34.189999,34.450001,33.5,33.75,4.145821,737430.0
2000-02-18,33.5,34.0,32.0,32.299999,3.9677029999999998,2644400.0
2000-02-21,33.400002,34.0,32.0,32.110001000000004,3.9443639999999998,1069155.0
2000-02-22,32.099998,32.400002,30.9,31.299999,3.8448629999999997,992855.0
2000-02-23,31.5,33.799999,31.5,33.799999,4.1519639999999995,3001110.0
2000-02-24,34.799999,35.485001000000004,33.0,35.299999,4.336221,2533405.0
2000-02-25,35.494999,38.119999,34.900002,38.119999,4.682627,2669985.0
2000-02-28,39.299999,41.165001000000004,38.555,41.165001000000004,5.056674,4627515.0
2000-02-29,42.5,44.455002,37.875,39.209998999999996,4.816522,10411410.0
2000-03-01,39.900002,42.345001,39.799999,42.345001,5.201622,3186485.0
2000-03-02,43.299999,45.73,43.299999,45.73,5.617433999999999,1093690.0
2000-03-03,47.0,48.799999,42.075001,45.5,5.589183,3515505.0
2000-03-06,48.0,48.0,43.099998,44.0,5.404922,2743410.0
2000-03-07,43.900002,44.0,40.485001000000004,40.700001,4.9995519999999996,2228265.0
2000-03-08,40.900002,42.349998,39.205002,41.0,5.036404,1483825.0
2000-03-09,41.299999,41.299999,38.5,39.200001,4.8152919999999995,467665.0
2000-03-10,39.599998,40.599998,38.5,39.009997999999996,4.791955000000001,1311585.0
2000-03-13,39.009997999999996,39.009997999999996,39.009997999999996,39.009997999999996,4.791955000000001,0.0
