Date,Open,High,Low,Close,Adj Close,Volume
2002-01-14,10.15,10.35,10.15,10.3,7.627623,8600.0
2002-01-15,10.3,10.3,10.2,10.25,7.590596000000001,5360.0
2002-01-16,10.3,10.35,10.2,10.35,7.664649000000001,1190.0
2002-01-17,10.25,10.4,10.15,10.2,7.553569,6165.0
2002-01-18,10.5,10.5,10.05,10.35,7.664649000000001,9861.0
2002-01-21,10.5,10.5,10.2,10.4,7.701677,7250.0
2002-01-22,10.4,10.8,10.25,10.3,7.627623,10561.0
2002-01-23,10.55,10.7,10.4,10.55,7.812759,5550.0
2002-01-24,10.85,10.85,10.4,10.4,7.701677,2735.0
2002-01-25,10.35,10.6,10.25,10.4,7.701677,3450.0
2002-01-28,10.35,10.5,10.35,10.45,7.738706,5950.0
2002-01-29,10.4,10.55,10.35,10.35,7.664649000000001,3522.0
2002-01-30,10.4,10.55,10.3,10.4,7.701677,5450.0
2002-01-31,10.5,10.55,10.45,10.5,7.775733,5160.0
2002-02-01,10.45,10.75,10.4,10.6,7.849786999999999,16698.0
2002-02-04,10.55,11.2,10.45,11.15,8.257087,23588.0
2002-02-05,11.45,11.5,11.25,11.25,8.331141,11700.0
2002-02-06,11.35,12.45,11.25,12.35,9.145742,37170.0
2002-02-07,12.7,13.0,12.1,12.15,8.997633,21232.0
2002-02-08,12.2,12.4,12.1,12.3,9.108716000000001,28479.0
2002-02-11,13.0,13.15,12.4,12.95,9.590071,26277.0
2002-02-12,13.2,13.4,12.6,12.6,9.330877000000001,18700.0
2002-02-13,12.85,12.85,12.4,12.6,9.330877000000001,8720.0
2002-02-14,12.3,12.9,12.25,12.8,9.478985,9436.0
2002-02-15,12.9,14.5,12.9,14.15,10.478724,79579.0
2002-02-18,16.5,16.549999,14.65,16.4,12.144953999999998,115185.0
2002-02-19,16.950001,17.5,15.0,15.05,11.145219,90247.0
2002-02-20,14.9,15.0,14.35,14.6,10.811971,27980.0
2002-02-21,15.0,15.25,14.45,14.75,10.923055999999999,30965.0
2002-02-22,15.0,16.5,14.5,15.95,11.811707,76660.0
